record_id,city,country,continent,population,dev_status,grid_type,year,transport_mode,modal_share_pct,avg_trip_km,daily_trips_per_person,emission_factor_co2_kg_per_pkm,emission_factor_nox_kg_per_pkm,emission_factor_pm10_kg_per_pkm,energy_intensity_MJ_per_pkm,co2_emissions_tonnes,nox_emissions_tonnes,pm10_emissions_tonnes,energy_consumption_TJ
1032,Copenhagen,Denmark,Europe,794000,Developed,High-renew,2023,Walk,4.818,1.45,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1033,Copenhagen,Denmark,Europe,794000,Developed,High-renew,2024,Car,14.412,10.51,2,0.163353,0.00040971,4.6995e-05,2.36754,143412.54,359.6968,41.25833,2.0785
1034,Copenhagen,Denmark,Europe,794000,Developed,High-renew,2024,Motorcycle,0.776,7.41,2,0.103745,0.00070147,6.83e-05,1.49997,3456.1,23.3684,2.27531,0.05
1035,Copenhagen,Denmark,Europe,794000,Developed,High-renew,2024,ElectricCar,13.976,11.56,2,0.008107,2.96e-06,7.36e-07,0.09231,7591.54,2.7718,0.6892,0.0864
1036,Copenhagen,Denmark,Europe,794000,Developed,High-renew,2024,ElectricBike,18.862,6.22,2,0.001254,4.8e-07,1.15e-07,0.01274,852.76,0.3264,0.0782,0.0087
1037,Copenhagen,Denmark,Europe,794000,Developed,High-renew,2024,Bus,5.24,9.2,2,0.080168,0.00100433,9.9663e-05,1.05199,22401.27,280.639,27.84874,0.294
1038,Copenhagen,Denmark,Europe,794000,Developed,High-renew,2024,Rail,10.413,13.27,2,0.006302,2.25e-06,4.52e-07,0.04891,5047.63,1.8022,0.36203,0.0392
1039,Copenhagen,Denmark,Europe,794000,Developed,High-renew,2024,Bicycle,31.232,4.08,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1040,Copenhagen,Denmark,Europe,794000,Developed,High-renew,2024,Walk,5.09,1.44,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1041,London,UK,Europe,9000000,Developed,High-renew,2015,Car,24.594,12.32,3,0.190939,0.00043632,5.9445e-05,2.31205,5701580.75,13028.8402,1775.07197,69.0395
1042,London,UK,Europe,9000000,Developed,High-renew,2015,Motorcycle,1.962,8.27,3,0.116473,0.0007838,9.0188e-05,1.61858,186237.58,1253.2777,144.20848,2.5881
1043,London,UK,Europe,9000000,Developed,High-renew,2015,ElectricCar,5.574,13.92,3,0.01184,4.73e-06,1.188e-06,0.12327,90531.23,36.1666,9.08371,0.9425
1044,London,UK,Europe,9000000,Developed,High-renew,2015,ElectricBike,4.22,6.74,3,0.001772,6.7e-07,1.89e-07,0.01915,4967.04,1.8781,0.52978,0.0537
1045,London,UK,Europe,9000000,Developed,High-renew,2015,Bus,14.997,10.47,3,0.091844,0.00124376,0.000118749,1.13453,1421204.42,19246.0826,1837.53543,17.5558
1046,London,UK,Europe,9000000,Developed,High-renew,2015,Rail,34.65,12.99,3,0.009205,3.49e-06,6.94e-07,0.0666,408312.02,154.8081,30.7842,2.9542
1047,London,UK,Europe,9000000,Developed,High-renew,2015,Bicycle,9.243,4.97,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048,London,UK,Europe,9000000,Developed,High-renew,2015,Walk,4.76,2.62,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1049,London,UK,Europe,9000000,Developed,High-renew,2016,Car,23.622,12.13,2,0.188107,0.00041239,5.8006e-05,2.53332,3541244.35,7763.5269,1092.00306,47.6915
1050,London,UK,Europe,9000000,Developed,High-renew,2016,Motorcycle,1.925,7.79,2,0.117821,0.00080018,8.0891e-05,1.49281,116081.56,788.3666,79.69677,1.4708
1051,London,UK,Europe,9000000,Developed,High-renew,2016,ElectricCar,6.202,13.61,2,0.01228,4.47e-06,1.176e-06,0.12536,68100.36,24.789,6.52166,0.6952
1052,London,UK,Europe,9000000,Developed,High-renew,2016,ElectricBike,4.398,7.19,2,0.001882,7e-07,1.81e-07,0.01805,3909.49,1.4541,0.37599,0.0375
1053,London,UK,Europe,9000000,Developed,High-renew,2016,Bus,13.539,9.65,2,0.084252,0.00118255,0.000115175,1.05069,723223.24,10151.0664,988.66777,9.0192
1054,London,UK,Europe,9000000,Developed,High-renew,2016,Rail,35.401,13.96,2,0.009643,3.42e-06,6.82e-07,0.07149,313098.83,111.0441,22.14388,2.3212
1055,London,UK,Europe,9000000,Developed,High-renew,2016,Bicycle,10.222,4.83,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,London,UK,Europe,9000000,Developed,High-renew,2016,Walk,4.691,2.37,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,London,UK,Europe,9000000,Developed,High-renew,2017,Car,23.765,12.34,2,0.193383,0.00043407,5.9713e-05,2.45793,3725884.07,8363.1679,1150.48228,47.3566
1058,London,UK,Europe,9000000,Developed,High-renew,2017,Motorcycle,1.983,7.87,2,0.105866,0.00074827,9.7494e-05,1.57238,108523.29,767.052,99.94115,1.6118
1059,London,UK,Europe,9000000,Developed,High-renew,2017,ElectricCar,7.596,13.26,2,0.01199,4.53e-06,1.116e-06,0.12785,79342.6,29.9768,7.38502,0.846
1060,London,UK,Europe,9000000,Developed,High-renew,2017,ElectricBike,5.044,7.33,2,0.001769,6.8e-07,1.84e-07,0.01846,4296.98,1.6518,0.44694,0.0448
1061,London,UK,Europe,9000000,Developed,High-renew,2017,Bus,13.35,10.63,2,0.089686,0.0011255,0.000110331,1.09514,836213.21,10493.9228,1028.7028,10.2109
1062,London,UK,Europe,9000000,Developed,High-renew,2017,Rail,33.819,14.39,2,0.009019,3.18e-06,6.41e-07,0.06805,288368.96,101.6757,20.49501,2.1758
1063,London,UK,Europe,9000000,Developed,High-renew,2017,Bicycle,9.391,5.23,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,London,UK,Europe,9000000,Developed,High-renew,2017,Walk,5.052,2.38,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1065,London,UK,Europe,9000000,Developed,High-renew,2018,Car,23.838,11.94,4,0.183691,0.00044795,6.299e-05,2.25521,6870045.01,16753.3339,2355.82655,84.3449
1066,London,UK,Europe,9000000,Developed,High-renew,2018,Motorcycle,2.085,8.81,4,0.102881,0.00079196,8.5357e-05,1.58652,248296.1,1911.3401,206.00315,3.829
1067,London,UK,Europe,9000000,Developed,High-renew,2018,ElectricCar,7.622,13.18,4,0.011499,4.56e-06,1.085e-06,0.11929,151789.29,60.193,14.32223,1.5747
1068,London,UK,Europe,9000000,Developed,High-renew,2018,ElectricBike,5.671,7.06,4,0.001673,6.4e-07,2e-07,0.01668,8800.77,3.3667,1.05209,0.0877
1069,London,UK,Europe,9000000,Developed,High-renew,2018,Bus,13.812,10.19,4,0.079708,0.00115248,0.000112759,1.03443,1474141.43,21314.2786,2085.39561,19.131
1070,London,UK,Europe,9000000,Developed,High-renew,2018,Rail,32.313,14.16,4,0.008799,3.11e-06,6.58e-07,0.06537,529023.7,186.983,39.56104,3.9303
1071,London,UK,Europe,9000000,Developed,High-renew,2018,Bicycle,9.669,5.17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,London,UK,Europe,9000000,Developed,High-renew,2018,Walk,4.99,2.47,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,London,UK,Europe,9000000,Developed,High-renew,2019,Car,24.03,12.73,4,0.18641,0.00046659,5.8031e-05,2.2971,7492899.77,18754.96,2332.60268,92.3338
1074,London,UK,Europe,9000000,Developed,High-renew,2019,Motorcycle,1.876,7.75,4,0.109377,0.00074272,8.4375e-05,1.68895,208974.97,1419.0359,161.20631,3.2269
1075,London,UK,Europe,9000000,Developed,High-renew,2019,ElectricCar,9.483,13.01,4,0.011248,4.04e-06,1.066e-06,0.12394,182338.95,65.4916,17.2807,2.0092
1076,London,UK,Europe,9000000,Developed,High-renew,2019,ElectricBike,6.114,6.86,4,0.001781,6.6e-07,1.63e-07,0.01773,9816.04,3.6376,0.89838,0.0977
1077,London,UK,Europe,9000000,Developed,High-renew,2019,Bus,14.446,9.78,4,0.087544,0.00112436,0.000118534,1.02207,1625175.15,20872.726,2200.47646,18.9738
1078,London,UK,Europe,9000000,Developed,High-renew,2019,Rail,29.743,15.33,4,0.008552,3.11e-06,5.98e-07,0.06509,512374.79,186.329,35.82789,3.8997
1079,London,UK,Europe,9000000,Developed,High-renew,2019,Bicycle,9.57,5.05,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1080,London,UK,Europe,9000000,Developed,High-renew,2019,Walk,4.738,2.47,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1081,London,UK,Europe,9000000,Developed,High-renew,2020,Car,23.04,12.41,2,0.186512,0.00043563,5.6874e-05,2.41003,3503653.86,8183.3701,1068.386,45.2727
1082,London,UK,Europe,9000000,Developed,High-renew,2020,Motorcycle,1.97,8.17,2,0.108683,0.00071396,8.5654e-05,1.50047,114949.87,755.1283,90.59298,1.587
1083,London,UK,Europe,9000000,Developed,High-renew,2020,ElectricCar,8.178,14.06,2,0.011104,4.38e-06,1.108e-06,0.12759,83882.51,33.0877,8.37012,0.9638
1084,London,UK,Europe,9000000,Developed,High-renew,2020,ElectricBike,6.457,7.06,2,0.001808,6.4e-07,1.65e-07,0.01928,5414.97,1.9168,0.49418,0.0577
1085,London,UK,Europe,9000000,Developed,High-renew,2020,Bus,13.276,9.99,2,0.077598,0.00110755,0.000104107,1.06997,676183.8,9651.1168,907.18146,9.3236
1086,London,UK,Europe,9000000,Developed,High-renew,2020,Rail,32.202,13.88,2,0.008479,3.32e-06,5.65e-07,0.06371,248994.04,97.495,16.59177,1.8709
1087,London,UK,Europe,9000000,Developed,High-renew,2020,Bicycle,10.559,5.13,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1088,London,UK,Europe,9000000,Developed,High-renew,2020,Walk,4.317,2.39,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,London,UK,Europe,9000000,Developed,High-renew,2021,Car,22.676,12.08,3,0.168354,0.00040033,5.5147e-05,2.40147,4544704.41,10806.8803,1488.68939,64.8275
1090,London,UK,Europe,9000000,Developed,High-renew,2021,Motorcycle,1.939,7.93,3,0.103763,0.000766,7.7018e-05,1.50028,157223.22,1160.6544,116.6988,2.2732
1091,London,UK,Europe,9000000,Developed,High-renew,2021,ElectricCar,9.468,13.37,3,0.011331,3.9e-06,1.088e-06,0.12307,141349.88,48.651,13.57238,1.5353
1092,London,UK,Europe,9000000,Developed,High-renew,2021,ElectricBike,6.654,7.11,3,0.001697,6.3e-07,1.67e-07,0.01886,7911.72,2.9372,0.77858,0.0879
1093,London,UK,Europe,9000000,Developed,High-renew,2021,Bus,13.269,9.37,3,0.07609,0.00107859,0.000105497,1.05788,932327.61,13215.9184,1292.65036,12.9622
1094,London,UK,Europe,9000000,Developed,High-renew,2021,Rail,33.309,12.64,3,0.00873,2.89e-06,6.05e-07,0.06434,362222.3,119.9109,25.10246,2.6696
1095,London,UK,Europe,9000000,Developed,High-renew,2021,Bicycle,8.282,4.96,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1096,London,UK,Europe,9000000,Developed,High-renew,2021,Walk,4.404,2.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097,London,UK,Europe,9000000,Developed,High-renew,2022,Car,21.333,11.96,3,0.187041,0.00040444,4.9317e-05,2.49514,4702956.74,10169.2347,1240.02608,62.7378
1098,London,UK,Europe,9000000,Developed,High-renew,2022,Motorcycle,1.904,8.04,3,0.103711,0.00066262,7.4187e-05,1.35637,156464.64,999.6683,111.92296,2.0463
1099,London,UK,Europe,9000000,Developed,High-renew,2022,ElectricCar,10.804,14.35,3,0.011155,4.09e-06,1.011e-06,0.12083,170437.55,62.4912,15.4471,1.8462
1100,London,UK,Europe,9000000,Developed,High-renew,2022,ElectricBike,8.269,7.01,3,0.001628,5.9e-07,1.45e-07,0.01719,9299.49,3.3702,0.82827,0.0982
1101,London,UK,Europe,9000000,Developed,High-renew,2022,Bus,12.165,10.2,3,0.079234,0.00092881,0.000102165,1.01419,968877.76,11357.5403,1249.2793,12.4016
1102,London,UK,Europe,9000000,Developed,High-renew,2022,Rail,31.631,14.41,3,0.008378,2.9e-06,5.38e-07,0.06642,376330.1,130.2647,24.16634,2.9835
1103,London,UK,Europe,9000000,Developed,High-renew,2022,Bicycle,9.481,5.41,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1104,London,UK,Europe,9000000,Developed,High-renew,2022,Walk,4.414,2.5,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1105,London,UK,Europe,9000000,Developed,High-renew,2023,Car,22.474,12.99,2,0.164517,0.00040561,5.2131e-05,2.3223,3155432.84,7779.5919,999.87156,44.5417
1106,London,UK,Europe,9000000,Developed,High-renew,2023,Motorcycle,1.78,7.69,2,0.099137,0.00064551,7.7455e-05,1.41453,89142.08,580.4301,69.64604,1.2719
1107,London,UK,Europe,9000000,Developed,High-renew,2023,ElectricCar,10.822,13.32,2,0.011347,4.24e-06,8.9e-07,0.11641,107459.68,40.1541,8.42858,1.1024
1108,London,UK,Europe,9000000,Developed,High-renew,2023,ElectricBike,8.064,7.29,2,0.001689,5.6e-07,1.6e-07,0.01708,6523.07,2.1628,0.61793,0.066
1109,London,UK,Europe,9000000,Developed,High-renew,2023,Bus,11.979,9.99,2,0.08006,0.00103956,0.000102386,1.04152,629455.78,8173.3332,804.98951,8.1887
1110,London,UK,Europe,9000000,Developed,High-renew,2023,Rail,31.513,13.78,2,0.008324,2.99e-06,5.68e-07,0.06414,237482.92,85.3044,16.20499,1.8299
1111,London,UK,Europe,9000000,Developed,High-renew,2023,Bicycle,8.901,4.99,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1112,London,UK,Europe,9000000,Developed,High-renew,2023,Walk,4.469,2.54,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113,London,UK,Europe,9000000,Developed,High-renew,2024,Car,20.966,11.87,4,0.181171,0.0004021,5.2763e-05,2.36599,5924621.45,13149.4019,1725.44613,77.3722
1114,London,UK,Europe,9000000,Developed,High-renew,2024,Motorcycle,1.811,7.89,4,0.097302,0.00065981,7.5627e-05,1.50037,182707.12,1238.9467,142.00727,2.8173
1115,London,UK,Europe,9000000,Developed,High-renew,2024,ElectricCar,11.494,13.08,4,0.010137,3.62e-06,9.18e-07,0.1123,200252.28,71.5116,18.13471,2.2184
1116,London,UK,Europe,9000000,Developed,High-renew,2024,ElectricBike,8.513,7.23,4,0.001658,6.2e-07,1.4e-07,0.01743,13409.42,5.0144,1.13228,0.141
1117,London,UK,Europe,9000000,Developed,High-renew,2024,Bus,12.892,10.54,4,0.077616,0.00101005,9.5194e-05,0.98692,1385874.79,18034.9777,1699.73929,17.622
1118,London,UK,Europe,9000000,Developed,High-renew,2024,Rail,30.418,14.14,4,0.008054,2.92e-06,5.33e-07,0.06255,455176.81,165.0256,30.12283,3.5351
1119,London,UK,Europe,9000000,Developed,High-renew,2024,Bicycle,9.351,5.26,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120,London,UK,Europe,9000000,Developed,High-renew,2024,Walk,4.555,2.49,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121,Paris,France,Europe,2100000,Developed,Nuclear-dom,2015,Car,20.534,12.12,2,0.194181,0.00044748,5.8224e-05,2.44992,740833.32,1707.2118,222.1344,9.3469
1122,Paris,France,Europe,2100000,Developed,Nuclear-dom,2015,Motorcycle,1.951,7.75,2,0.115627,0.00079969,8.8836e-05,1.62873,26799.97,185.3518,20.59036,0.3775
1123,Paris,France,Europe,2100000,Developed,Nuclear-dom,2015,ElectricCar,7.091,12.48,2,0.003138,1.25e-06,2.89e-07,0.03362,4257.25,1.6958,0.39208,0.0456
1124,Paris,France,Europe,2100000,Developed,Nuclear-dom,2015,ElectricBike,5.173,6.83,2,0.000438,1.7e-07,4.6e-08,0.00464,237.24,0.0921,0.02492,0.0025
1125,Paris,France,Europe,2100000,Developed,Nuclear-dom,2015,Bus,11.648,9.25,2,0.086538,0.00116058,0.000117575,1.11347,142938.06,1916.9735,194.20303,1.8392
1126,Paris,France,Europe,2100000,Developed,Nuclear-dom,2015,Rail,37.346,13.58,2,0.002663,8.9e-07,1.67e-07,0.01731,20704.2,6.9195,1.29839,0.1346
1127,Paris,France,Europe,2100000,Developed,Nuclear-dom,2015,Bicycle,12.076,4.76,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1128,Paris,France,Europe,2100000,Developed,Nuclear-dom,2015,Walk,4.181,1.92,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,Paris,France,Europe,2100000,Developed,Nuclear-dom,2016,Car,19.311,11.04,4,0.177643,0.00043337,5.3287e-05,2.38496,1161154.76,2832.7018,348.30786,15.5892
1130,Paris,France,Europe,2100000,Developed,Nuclear-dom,2016,Motorcycle,1.987,7.28,4,0.110971,0.00079982,8.4628e-05,1.61896,49223.59,354.7774,37.53858,0.7181
1131,Paris,France,Europe,2100000,Developed,Nuclear-dom,2016,ElectricCar,6.897,11.77,4,0.003085,1.23e-06,2.9e-07,0.03386,7678.6,3.0615,0.72181,0.0843
1132,Paris,France,Europe,2100000,Developed,Nuclear-dom,2016,ElectricBike,5.737,6.33,4,0.000485,1.7e-07,4.8e-08,0.00453,540.01,0.1893,0.05344,0.005
1133,Paris,France,Europe,2100000,Developed,Nuclear-dom,2016,Bus,11.967,9.6,4,0.084958,0.00122532,0.000126174,1.0935,299251.68,4316.004,444.4288,3.8517
1134,Paris,France,Europe,2100000,Developed,Nuclear-dom,2016,Rail,37.996,13.23,4,0.002508,9.1e-07,1.69e-07,0.01876,38654.38,14.0253,2.6047,0.2891
1135,Paris,France,Europe,2100000,Developed,Nuclear-dom,2016,Bicycle,12.084,4.57,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1136,Paris,France,Europe,2100000,Developed,Nuclear-dom,2016,Walk,4.021,1.88,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137,Paris,France,Europe,2100000,Developed,Nuclear-dom,2017,Car,19.366,11.71,2,0.182189,0.00042291,5.5919e-05,2.50856,633370.57,1470.2246,194.39949,8.7209
1138,Paris,France,Europe,2100000,Developed,Nuclear-dom,2017,Motorcycle,1.822,7.66,2,0.108259,0.00075048,8.4395e-05,1.52555,23166.04,160.5931,18.05945,0.3264
1139,Paris,France,Europe,2100000,Developed,Nuclear-dom,2017,ElectricCar,8.923,13.12,2,0.003077,1.06e-06,2.93e-07,0.03083,5521.97,1.9023,0.52582,0.0553
1140,Paris,France,Europe,2100000,Developed,Nuclear-dom,2017,ElectricBike,6.15,6.35,2,0.000463,1.6e-07,4.4e-08,0.0047,277.17,0.0958,0.02634,0.0028
1141,Paris,France,Europe,2100000,Developed,Nuclear-dom,2017,Bus,11.206,9.84,2,0.083976,0.0012218,0.000111251,1.09127,141948.72,2065.2681,188.05299,1.8446
1142,Paris,France,Europe,2100000,Developed,Nuclear-dom,2017,Rail,36.731,13.3,2,0.002469,8.6e-07,1.88e-07,0.01735,18490.42,6.4406,1.40794,0.1299
1143,Paris,France,Europe,2100000,Developed,Nuclear-dom,2017,Bicycle,12.069,4.62,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144,Paris,France,Europe,2100000,Developed,Nuclear-dom,2017,Walk,3.734,1.78,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1145,Paris,France,Europe,2100000,Developed,Nuclear-dom,2018,Car,19.671,11.39,3,0.186701,0.00040645,5.4733e-05,2.50823,961910.66,2094.0894,281.99236,12.9228
1146,Paris,France,Europe,2100000,Developed,Nuclear-dom,2018,Motorcycle,1.876,7.16,3,0.105151,0.00083201,8.5409e-05,1.45647,32486.28,257.0485,26.38701,0.45
1147,Paris,France,Europe,2100000,Developed,Nuclear-dom,2018,ElectricCar,8.588,13.12,3,0.003174,1.14e-06,2.61e-07,0.03071,8223.23,2.9535,0.6762,0.0796
1148,Paris,France,Europe,2100000,Developed,Nuclear-dom,2018,ElectricBike,6.193,6.18,3,0.000479,1.9e-07,4.5e-08,0.00417,421.56,0.1672,0.0396,0.0037
1149,Paris,France,Europe,2100000,Developed,Nuclear-dom,2018,Bus,11.369,9.95,3,0.088827,0.0012382,0.000126736,1.09344,231055.93,3220.7939,329.66446,2.8442
1150,Paris,France,Europe,2100000,Developed,Nuclear-dom,2018,Rail,36.298,13.07,3,0.002433,8.8e-07,1.68e-07,0.01735,26541.74,9.6,1.83272,0.1893
1151,Paris,France,Europe,2100000,Developed,Nuclear-dom,2018,Bicycle,11.921,4.88,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152,Paris,France,Europe,2100000,Developed,Nuclear-dom,2018,Walk,4.085,1.89,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153,Paris,France,Europe,2100000,Developed,Nuclear-dom,2019,Car,18.914,11.6,3,0.190288,0.00041849,5.6747e-05,2.24829,960033.35,2111.3489,286.29768,11.343
1154,Paris,France,Europe,2100000,Developed,Nuclear-dom,2019,Motorcycle,1.941,7.57,3,0.103187,0.00072894,8.4259e-05,1.48477,34864.7,246.2933,28.46933,0.5017
1155,Paris,France,Europe,2100000,Developed,Nuclear-dom,2019,ElectricCar,8.614,12.37,3,0.002956,1.09e-06,2.42e-07,0.03451,7243.11,2.6708,0.59297,0.0846
1156,Paris,France,Europe,2100000,Developed,Nuclear-dom,2019,ElectricBike,7.033,6.99,3,0.00046,1.8e-07,4.5e-08,0.00472,519.98,0.2035,0.05087,0.0053
1157,Paris,France,Europe,2100000,Developed,Nuclear-dom,2019,Bus,11.358,10.06,3,0.083793,0.00117596,0.000111651,1.01571,220158.54,3089.7286,293.35291,2.6687
1158,Paris,France,Europe,2100000,Developed,Nuclear-dom,2019,Rail,36.765,13.47,3,0.002316,7.9e-07,1.61e-07,0.01698,26374.02,8.9963,1.83343,0.1934
1159,Paris,France,Europe,2100000,Developed,Nuclear-dom,2019,Bicycle,11.795,4.7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160,Paris,France,Europe,2100000,Developed,Nuclear-dom,2019,Walk,3.58,1.97,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1161,Paris,France,Europe,2100000,Developed,Nuclear-dom,2020,Car,18.621,11.53,4,0.169641,0.00041753,5.9418e-05,2.33254,1116677.31,2748.4292,391.12439,15.3542
1162,Paris,France,Europe,2100000,Developed,Nuclear-dom,2020,Motorcycle,1.779,7.94,4,0.100717,0.00071033,7.9115e-05,1.51498,43618.04,307.6263,34.26274,0.6561
1163,Paris,France,Europe,2100000,Developed,Nuclear-dom,2020,ElectricCar,9.998,12.95,4,0.003073,1.1e-06,2.55e-07,0.03203,12198.9,4.3667,1.01227,0.1271
1164,Paris,France,Europe,2100000,Developed,Nuclear-dom,2020,ElectricBike,7.878,6.59,4,0.000461,1.5e-07,4e-08,0.00475,733.75,0.2387,0.06367,0.0076
1165,Paris,France,Europe,2100000,Developed,Nuclear-dom,2020,Bus,11.639,9.61,4,0.085061,0.00105407,0.000112235,1.04583,291697.01,3614.689,384.88395,3.5864
1166,Paris,France,Europe,2100000,Developed,Nuclear-dom,2020,Rail,35.436,13.92,4,0.002382,8.3e-07,1.61e-07,0.01739,36024.29,12.5525,2.43489,0.263
1167,Paris,France,Europe,2100000,Developed,Nuclear-dom,2020,Bicycle,11.021,4.64,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1168,Paris,France,Europe,2100000,Developed,Nuclear-dom,2020,Walk,3.629,1.91,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169,Paris,France,Europe,2100000,Developed,Nuclear-dom,2021,Car,17.629,11.57,3,0.185597,0.00038905,4.9649e-05,2.24267,870516.82,1824.7847,232.8717,10.5189
1170,Paris,France,Europe,2100000,Developed,Nuclear-dom,2021,Motorcycle,1.628,7.31,3,0.108832,0.00066661,8.3198e-05,1.43832,29782.8,182.4235,22.76784,0.3936
1171,Paris,France,Europe,2100000,Developed,Nuclear-dom,2021,ElectricCar,11.628,12.98,3,0.002862,1.09e-06,2.65e-07,0.02979,9933.07,3.783,0.91973,0.1034
1172,Paris,France,Europe,2100000,Developed,Nuclear-dom,2021,ElectricBike,8.527,6.36,3,0.000445,1.6e-07,4e-08,0.00459,554.95,0.1995,0.04988,0.0057
1173,Paris,France,Europe,2100000,Developed,Nuclear-dom,2021,Bus,10.269,9.85,3,0.082363,0.00116195,9.8754e-05,1.08327,191564.04,2702.5223,229.68706,2.5195
1174,Paris,France,Europe,2100000,Developed,Nuclear-dom,2021,Rail,35.186,13.02,3,0.002271,8.2e-07,1.46e-07,0.01727,23923.82,8.6383,1.53804,0.1819
1175,Paris,France,Europe,2100000,Developed,Nuclear-dom,2021,Bicycle,11.466,4.43,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1176,Paris,France,Europe,2100000,Developed,Nuclear-dom,2021,Walk,3.667,1.88,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177,Paris,France,Europe,2100000,Developed,Nuclear-dom,2022,Car,17.347,11.74,2,0.158022,0.00039418,5.0076e-05,2.24599,493352.17,1230.6486,156.33964,7.0121
1178,Paris,France,Europe,2100000,Developed,Nuclear-dom,2022,Motorcycle,1.82,7.31,2,0.093309,0.00068873,7.2431e-05,1.34646,19032.06,140.4789,14.77361,0.2746
1179,Paris,France,Europe,2100000,Developed,Nuclear-dom,2022,ElectricCar,10.912,11.63,2,0.002724,1.2e-06,2.4e-07,0.03078,5299.56,2.3346,0.46692,0.0599
1180,Paris,France,Europe,2100000,Developed,Nuclear-dom,2022,ElectricBike,8.133,7.01,2,0.000435,1.7e-07,4e-08,0.0046,380.2,0.1486,0.03496,0.004
1181,Paris,France,Europe,2100000,Developed,Nuclear-dom,2022,Bus,10.256,9.14,2,0.081677,0.00104413,9.4141e-05,0.99452,117371.24,1500.4325,135.28222,1.4291
1182,Paris,France,Europe,2100000,Developed,Nuclear-dom,2022,Rail,36.742,13.76,2,0.002217,8.2e-07,1.42e-07,0.01676,17182.58,6.3553,1.10055,0.1299
1183,Paris,France,Europe,2100000,Developed,Nuclear-dom,2022,Bicycle,10.929,4.61,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184,Paris,France,Europe,2100000,Developed,Nuclear-dom,2022,Walk,3.861,1.98,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1185,Paris,France,Europe,2100000,Developed,Nuclear-dom,2023,Car,16.086,11.49,4,0.179404,0.00036668,5.5396e-05,2.30474,1016676.27,2077.9629,313.92722,13.0609
1186,Paris,France,Europe,2100000,Developed,Nuclear-dom,2023,Motorcycle,1.632,7.5,4,0.091781,0.00065692,7.5407e-05,1.41309,34442.3,246.5198,28.29769,0.5303
1187,Paris,France,Europe,2100000,Developed,Nuclear-dom,2023,ElectricCar,12.528,13.32,4,0.003079,1.04e-06,2.86e-07,0.0315,15752.98,5.3209,1.46325,0.1612
1188,Paris,France,Europe,2100000,Developed,Nuclear-dom,2023,ElectricBike,10.41,6.91,4,0.000414,1.6e-07,4.4e-08,0.00447,913.06,0.3529,0.09704,0.0099
1189,Paris,France,Europe,2100000,Developed,Nuclear-dom,2023,Bus,10.841,10.0,4,0.078777,0.00105785,9.3172e-05,1.08081,261843.66,3516.1445,309.69062,3.5925
1190,Paris,France,Europe,2100000,Developed,Nuclear-dom,2023,Rail,34.21,13.33,4,0.002206,7.3e-07,1.43e-07,0.01715,30843.71,10.2067,1.99939,0.2398
